gene_id	chr	start	end	strand	size	locus_tag	gene_name	gbkey	description
exon-LgyM4147_000481000.1-1	CP103941.1	323199	323702	-	504	NXY56_004674	-	mRNA	Cytochrome b5-like Heme/Steroid binding domain containing protein%2C putative
exon-LgyM4147_000481100.1-1	CP103941.1	326946	328421	-	1476	NXY56_004675	-	mRNA	hypothetical protein
exon-LgyM4147_000481200.1-1	CP103941.1	329041	329580	-	540	NXY56_004676	-	mRNA	ADP-ribosylation factor-like protein 3A%2C putative
exon-LgyM4147_000481300.1-1	CP103941.1	329990	331042	-	1053	NXY56_004677	-	mRNA	hypothetical protein
exon-LgyM4147_000481400.1-1	CP103941.1	336320	337675	+	1356	NXY56_004678	-	mRNA	Eukaryotic protein of unknown function (DUF914)%2C putative
exon-LgyM4147_000481500.1-1	CP103941.1	338744	339391	+	648	NXY56_004679	-	mRNA	IPP transferase/Zinc-finger of C2H2 type%2C putative
exon-LgyM4147_000481600.1-1	CP103941.1	339857	340867	+	1011	NXY56_004680	-	mRNA	signal peptide peptidase%2C putative
exon-LgyM4147_000481700.1-1	CP103941.1	341433	342947	+	1515	NXY56_004681	-	mRNA	LETM1 and EF-hand domain-containing protein 1%2C putative
exon-LgyM4147_000481800.1-1	CP103941.1	344948	347113	+	2166	NXY56_004682	-	mRNA	ABC transporter-like protein
exon-LgyM4147_000481900.1-1	CP103941.1	347670	348194	+	525	NXY56_004683	-	mRNA	A-1 protein%2C putative
exon-LgyM4147_000482000.1-1	CP103941.1	349443	351716	+	2274	NXY56_004684	-	mRNA	5-histidylcysteine sulfoxide synthase%2C putative
exon-LgyM4147_000482100.1-1	CP103941.1	354160	355905	+	1746	NXY56_004685	-	mRNA	hypothetical protein
exon-LgyM4147_000482200.1-1	CP103941.1	358304	359611	+	1308	NXY56_004686	-	mRNA	hypothetical protein
exon-LgyM4147_000482300.1-1	CP103941.1	362716	367911	+	5196	NXY56_004687	-	mRNA	kinesin%2C putative
exon-LgyM4147_000482400.1-1	CP103941.1	370059	371693	+	1635	NXY56_004688	-	mRNA	hypothetical protein
exon-LgyM4147_000482500.1-1	CP103941.1	373009	375996	+	2988	NXY56_004689	-	mRNA	hypothetical protein
exon-LgyM4147_000482600.1-1	CP103941.1	377745	379631	+	1887	NXY56_004690	-	mRNA	hypothetical protein
exon-LgyM4147_000482700.1-1	CP103941.1	386429	387481	+	1053	NXY56_004691	-	mRNA	Alcohol dehydrogenase GroES-like domain/Zinc-binding dehydrogenase%2C putative
exon-LgyM4147_000482800.1-1	CP103941.1	389179	391353	+	2175	NXY56_004692	-	mRNA	hypothetical protein
exon-LgyM4147_000482900.1-1	CP103941.1	392413	393006	+	594	NXY56_004693	-	mRNA	hypothetical protein
exon-LgyM4147_000483000.1-1	CP103941.1	394785	400502	+	5718	NXY56_004694	-	mRNA	Flagellar Member 6
exon-LgyM4147_000483100.1-1	CP103941.1	402581	405475	+	2895	NXY56_004695	-	mRNA	KU70 protein%2C putative
exon-LgyM4147_000483200.1-1	CP103941.1	407303	410485	+	3183	NXY56_004696	-	mRNA	hypothetical protein
exon-LgyM4147_000483300.1-1	CP103941.1	411486	412607	+	1122	NXY56_004697	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483400.1-1	CP103941.1	413821	414942	+	1122	NXY56_004698	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483500.1-1	CP103941.1	416156	417277	+	1122	NXY56_004699	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483600.1-1	CP103941.1	418490	419611	+	1122	NXY56_004700	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483700.1-1	CP103941.1	420825	421946	+	1122	NXY56_004701	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483800.1-1	CP103941.1	423158	424279	+	1122	NXY56_004702	-	mRNA	ribosomal protein L1a%2C putative
exon-LgyM4147_000483900.1-1	CP103941.1	425491	425688	+	198	NXY56_004703	-	mRNA	-
exon-LgyM4147_000483900.1-2	CP103941.1	425691	426605	+	915	NXY56_004703	-	mRNA	-
exon-LgyM4147_000484000.1-1	CP103941.1	427714	428796	+	1083	NXY56_004704	-	mRNA	Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat%2C putative
exon-LgyM4147_000484100.1-1	CP103941.1	431001	432878	+	1878	NXY56_004705	-	mRNA	hypothetical protein
exon-LgyM4147_000484200.1-1	CP103941.1	439921	443229	+	3309	NXY56_004706	-	mRNA	PSP1 C-terminal conserved region containing protein%2C putative
exon-LgyM4147_000484300.1-1	CP103941.1	447956	449077	+	1122	NXY56_004707	-	mRNA	tryparedoxin-like protein
exon-LgyM4147_000484400.1-1	CP103941.1	452227	453045	+	819	NXY56_004708	-	mRNA	tryparedoxin-like protein
exon-LgyM4147_000484500.1-1	CP103941.1	456876	457322	+	447	NXY56_004709	-	mRNA	tryparedoxin 2%2C putative
exon-LgyM4147_000484600.1-1	CP103941.1	458694	459128	+	435	NXY56_004710	-	mRNA	tryparedoxin 1%2C putative
exon-LgyM4147_000484700.1-1	CP103941.1	461006	461440	+	435	NXY56_004711	-	mRNA	tryparedoxin 1%2C putative
exon-LgyM4147_000484800.1-1	CP103941.1	462664	463770	+	1107	NXY56_004712	-	mRNA	hypothetical protein
exon-LgyM4147_000484900.1-1	CP103941.1	466410	473822	+	7413	NXY56_004713	-	mRNA	hypothetical protein
exon-LgyM4147_000485000.1-1	CP103941.1	475262	477043	+	1782	NXY56_004714	-	mRNA	hypothetical protein
exon-LgyM4147_000485100.1-1	CP103941.1	478618	480414	+	1797	NXY56_004715	-	mRNA	hypothetical protein
exon-LgyM4147_000485200.1-1	CP103941.1	481420	482544	+	1125	NXY56_004716	-	mRNA	hypothetical protein
exon-LgyM4147_000485300.1-1	CP103941.1	483280	484701	+	1422	NXY56_004717	-	mRNA	Family of unknown function (DUF572)%2C putative
exon-LgyM4147_000485400.1-1	CP103941.1	485639	492307	+	6669	NXY56_004718	-	mRNA	COPII coat assembly protein sec16%2C putative
exon-LgyM4147_000485500.1-1	CP103941.1	493302	496019	+	2718	NXY56_004719	-	mRNA	Hsp70 protein/TPR repeat/Tetratricopeptide repeat%2C putative
exon-LgyM4147_000485600.1-1	CP103941.1	501327	503894	+	2568	NXY56_004720	-	mRNA	hypothetical protein
exon-LgyM4147_000485700.1-1	CP103941.1	505408	505788	+	381	NXY56_004721	-	mRNA	hypothetical protein
exon-LgyM4147_000485800.1-1	CP103941.1	508604	511207	+	2604	NXY56_004722	-	mRNA	Heat shock protein 100 kDa
exon-LgyM4147_000485900.1-1	CP103941.1	516249	521852	+	5604	NXY56_004723	-	mRNA	lipase domain protein%2C putative
exon-LgyM4147_000486000.1-1	CP103941.1	522693	523049	+	357	NXY56_004724	-	mRNA	hypothetical protein
exon-LgyM4147_000486100.1-1	CP103941.1	524221	525294	+	1074	NXY56_004725	-	mRNA	hypothetical protein
exon-LgyM4147_000486200.1-1	CP103941.1	528040	529923	+	1884	NXY56_004726	-	mRNA	carnitine/choline acetyltransferase%2C putative
exon-LgyM4147_000486300.1-1	CP103941.1	533521	534864	+	1344	NXY56_004727	-	mRNA	RNA polymerase Rpc34 subunit%2C putative
exon-LgyM4147_000486400.1-1	CP103941.1	536442	538211	+	1770	NXY56_004728	-	mRNA	serine/threonine-protein kinase%2C putative
exon-LgyM4147_000486500.1-1	CP103941.1	543137	544996	+	1860	NXY56_004729	-	mRNA	RNA-binding protein%2C putative
exon-LgyM4147_000486600.1-1	CP103941.1	559572	560135	+	564	NXY56_004730	-	mRNA	Amastin surface glycoprotein%2C putative
exon-LgyM4147_000486700.1-1	CP103941.1	579622	579915	+	294	NXY56_004731	-	mRNA	hypothetical protein
exon-LgyM4147_000486800.1-1	CP103941.1	586001	588778	+	2778	NXY56_004732	-	mRNA	RNA binding protein%2C putative
exon-LgyM4147_000486900.1-1	CP103941.1	622020	626171	+	4152	NXY56_004733	-	mRNA	RNA binding protein%2C putative
exon-LgyM4147_000487000.1-1	CP103941.1	629697	631556	+	1860	NXY56_004734	-	mRNA	hypothetical protein
exon-LgyM4147_000487100.1-1	CP103941.1	633436	635790	+	2355	NXY56_004735	-	mRNA	RNA binding protein%2C putative
exon-LgyM4147_000487200.1-1	CP103941.1	646329	647306	+	978	NXY56_004736	-	mRNA	LYAR-type C2HC zinc finger containing protein%2C putative
exon-LgyM4147_000487300.1-1	CP103941.1	656392	656889	-	498	NXY56_004737	-	mRNA	clathrin coat assembly protein ap19%2C putative
exon-LgyM4147_000487400.1-1	CP103941.1	657620	659239	-	1620	NXY56_004738	-	mRNA	hypothetical protein
exon-LgyM4147_000487500.1-1	CP103941.1	662957	670801	-	7845	NXY56_004739	-	mRNA	phosphatidylinositol 4-kinase alpha%2C putative
exon-LgyM4147_000487600.1-1	CP103941.1	672822	676955	-	4134	NXY56_004740	-	mRNA	hypothetical protein
exon-LgyM4147_000487700.1-1	CP103941.1	679457	681580	-	2124	NXY56_004741	-	mRNA	Ankyrin repeats (many copies)%2C putative
exon-LgyM4147_000487800.1-1	CP103941.1	682799	683317	-	519	NXY56_004742	-	mRNA	hypothetical protein
exon-LgyM4147_000487900.1-1	CP103941.1	685763	689443	-	3681	NXY56_004743	-	mRNA	Asparagine synthase%2C putative
exon-LgyM4147_000488000.1-1	CP103941.1	693584	694786	-	1203	NXY56_004744	-	mRNA	-
exon-LgyM4147_000488000.1-2	CP103941.1	692812	693582	-	771	NXY56_004744	-	mRNA	-
exon-LgyM4147_000488100.1-1	CP103941.1	701646	703592	-	1947	NXY56_004745	-	mRNA	Nodulin-like/Major Facilitator Superfamily%2C putative
exon-LgyM4147_000488200.1-1	CP103941.1	706534	708501	-	1968	NXY56_004746	-	mRNA	Nodulin-like/Major Facilitator Superfamily%2C putative
exon-LgyM4147_000488300.1-1	CP103941.1	710007	712142	-	2136	NXY56_004747	-	mRNA	hypothetical protein
exon-LgyM4147_000488400.1-1	CP103941.1	713966	714544	-	579	NXY56_004748	-	mRNA	hypothetical protein
exon-LgyM4147_000488500.1-1	CP103941.1	715442	717829	-	2388	NXY56_004749	-	mRNA	hypothetical protein
exon-LgyM4147_000488600.1-1	CP103941.1	719116	721485	-	2370	NXY56_004750	-	mRNA	GTPase activator protein%2C putative
exon-LgyM4147_000488700.1-1	CP103941.1	723645	724850	-	1206	NXY56_004751	-	mRNA	glutamamyl carboxypeptidase%2C putative
exon-LgyM4147_000488800.1-1	CP103941.1	725671	727647	-	1977	NXY56_004752	-	mRNA	WD domain%2C G-beta repeat%2C putative
exon-LgyM4147_000488900.1-1	CP103941.1	728852	730057	-	1206	NXY56_004753	-	mRNA	XPC-binding domain/UBA/TS-N domain containing protein%2C putative
exon-LgyM4147_000489000.1-1	CP103941.1	730620	730991	-	372	NXY56_004754	-	mRNA	hypothetical protein
exon-LgyM4147_000489100.1-1	CP103941.1	731969	734095	-	2127	NXY56_004755	-	mRNA	hypothetical protein
exon-LgyM4147_000489200.1-1	CP103941.1	738529	740568	-	2040	NXY56_004756	-	mRNA	Endomembrane protein 70%2C putative
exon-LgyM4147_000489300.1-1	CP103941.1	742119	743255	-	1137	NXY56_004757	-	mRNA	Integral membrane protein S linking to the trans Golgi network%2C putative
exon-LgyM4147_000489400.1-1	CP103941.1	754067	757729	-	3663	NXY56_004758	-	mRNA	Zn-finger domain protein%2C putative
exon-LgyM4147_000489500.1-1	CP103941.1	761586	762899	-	1314	NXY56_004759	-	mRNA	ATP-binding cassette protein subfamily H%2C member 2%2C putative
exon-LgyM4147_000489600.1-1	CP103941.1	773023	773832	-	810	NXY56_004760	-	mRNA	hypothetical protein
exon-LgyM4147_000489700.1-1	CP103941.1	777236	778345	-	1110	NXY56_004761	-	mRNA	Thioesterase superfamily%2C putative
exon-LgyM4147_000489800.1-1	CP103941.1	779889	783614	-	3726	NXY56_004762	-	mRNA	MORN repeat%2C putative
exon-LgyM4147_000489900.1-1	CP103941.1	784798	788043	-	3246	NXY56_004763	-	mRNA	MutS-like protein
exon-LgyM4147_000490000.1-1	CP103941.1	788904	789299	-	396	NXY56_004764	-	mRNA	histone H2A
exon-LgyM4147_000490100.1-1	CP103941.1	790450	790845	-	396	NXY56_004765	-	mRNA	histone H2A
exon-LgyM4147_000490200.1-1	CP103941.1	792940	794727	-	1788	NXY56_004766	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000490300.1-1	CP103941.1	797799	798722	-	924	NXY56_004767	-	mRNA	-
exon-LgyM4147_000490300.1-2	CP103941.1	797347	797796	-	450	NXY56_004767	-	mRNA	-
exon-LgyM4147_000490300.1-3	CP103941.1	797112	797345	-	234	NXY56_004767	-	mRNA	-
exon-LgyM4147_000490300.1-4	CP103941.1	797030	797110	-	81	NXY56_004767	-	mRNA	-
exon-LgyM4147_000490300.1-5	CP103941.1	796999	797028	-	30	NXY56_004767	-	mRNA	-
exon-LgyM4147_000490400.1-1	CP103941.1	800904	802691	-	1788	NXY56_004768	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000490500.1-1	CP103941.1	804877	806664	-	1788	NXY56_004769	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000490600.1-1	CP103941.1	808861	810648	-	1788	NXY56_004770	-	mRNA	paraflagellar rod protein 1D%2C putative
exon-LgyM4147_000490700.1-1	CP103941.1	811960	813081	-	1122	NXY56_004771	-	mRNA	diphthamide synthesis protein%2C putative
exon-LgyM4147_000490800.1-1	CP103941.1	813900	817418	-	3519	NXY56_004772	-	mRNA	hypothetical protein
exon-LgyM4147_000490900.1-1	CP103941.1	819098	819490	-	393	NXY56_004773	-	mRNA	40S ribosomal protein S15A%2C putative
exon-LgyM4147_000491000.1-1	CP103941.1	822340	824190	-	1851	NXY56_004774	-	mRNA	Vesicle coat protein involved in Golgi to plasma membrane transport%2C putative
exon-LgyM4147_000491100.1-1	CP103941.1	824858	826279	-	1422	NXY56_004775	-	mRNA	Tob55%2C putative
exon-LgyM4147_000491200.1-1	CP103941.1	826803	828329	-	1527	NXY56_004776	-	mRNA	dihydrolipoamide dehydrogenase%2C putative
exon-NXY56_004777-1	CP103941.1	829332	829413	-	82	NXY56_004777	-	tRNA	tRNA-Leu
exon-NXY56_004778-1	CP103941.1	829468	829548	-	81	NXY56_004778	-	tRNA	tRNA-Ser
exon-LgyM4147_000491500.1-1	CP103941.1	830233	831231	-	999	NXY56_004779	-	mRNA	hypothetical protein
exon-LgyM4147_000491600.1-1	CP103941.1	831861	832688	-	828	NXY56_004780	-	mRNA	pre-RNA processing PIH1/Nop17%2C putative
exon-LgyM4147_000491700.1-1	CP103941.1	833125	834825	-	1701	NXY56_004781	-	mRNA	hypothetical protein
exon-LgyM4147_000491800.1-1	CP103941.1	837013	837339	-	327	NXY56_004782	-	mRNA	hypothetical protein
exon-LgyM4147_000491900.1-1	CP103941.1	838434	841757	-	3324	NXY56_004783	-	mRNA	hypothetical protein
exon-LgyM4147_000492000.1-1	CP103941.1	843269	844504	-	1236	NXY56_004784	-	mRNA	DnaJ domain containing protein%2C putative
exon-LgyM4147_000492100.1-1	CP103941.1	845119	846465	-	1347	NXY56_004785	-	mRNA	hypothetical protein
exon-LgyM4147_000492200.1-1	CP103941.1	847778	849199	-	1422	NXY56_004786	-	mRNA	hypothetical protein
exon-LgyM4147_000492300.1-1	CP103941.1	849740	850564	-	825	NXY56_004787	-	mRNA	hypothetical protein
exon-LgyM4147_000492400.1-1	CP103941.1	851464	853299	-	1836	NXY56_004788	-	mRNA	hypothetical protein
exon-LgyM4147_000492500.1-1	CP103941.1	854080	854700	-	621	NXY56_004789	-	mRNA	hypothetical protein
exon-LgyM4147_000492600.1-1	CP103941.1	857986	860388	-	2403	NXY56_004790	-	mRNA	protein farnesyltransferase alpha subunit%2C putative
exon-LgyM4147_000492700.1-1	CP103941.1	862760	864466	-	1707	NXY56_004791	-	mRNA	fumarate hydratase%2C putative
exon-LgyM4147_000492800.1-1	CP103941.1	868409	874315	-	5907	NXY56_004792	-	mRNA	hypothetical protein
exon-LgyM4147_000492900.1-1	CP103941.1	876039	877649	-	1611	NXY56_004793	-	mRNA	hypothetical protein
exon-LgyM4147_000493000.1-1	CP103941.1	878179	879534	-	1356	NXY56_004794	-	mRNA	hypothetical protein
exon-LgyM4147_000493100.1-1	CP103941.1	879687	881810	-	2124	NXY56_004795	-	mRNA	NOL1/NOP2/sun family%2C putative
exon-LgyM4147_000493200.1-1	CP103941.1	882560	884656	-	2097	NXY56_004796	-	mRNA	hypothetical protein
exon-LgyM4147_000493300.1-1	CP103941.1	886804	889242	-	2439	NXY56_004797	-	mRNA	5'-AMP-activated protein kinase catalytic subunit alpha%2C putative
exon-LgyM4147_000493400.1-1	CP103941.1	891120	893762	-	2643	NXY56_004798	-	mRNA	UDP-GlcNAc:PI a1-6 GlcNAc-transferase%2C putative
exon-LgyM4147_000493500.1-1	CP103941.1	894638	898327	-	3690	NXY56_004799	-	mRNA	hypothetical protein
exon-LgyM4147_000493600.1-1	CP103941.1	902512	904632	-	2121	NXY56_004800	-	mRNA	hypothetical protein
exon-LgyM4147_000493700.1-1	CP103941.1	907724	911005	-	3282	NXY56_004801	-	mRNA	hypothetical protein
exon-LgyM4147_000493800.1-1	CP103941.1	911843	913099	-	1257	NXY56_004802	-	mRNA	hypothetical protein
exon-LgyM4147_000493900.1-1	CP103941.1	913888	915237	-	1350	NXY56_004803	-	mRNA	short chain dehydrogenase%2C putative
exon-LgyM4147_000494000.1-1	CP103941.1	917304	921962	-	4659	NXY56_004804	-	mRNA	AAA domain containing protein%2C putative
exon-LgyM4147_000494100.1-1	CP103941.1	925008	925628	-	621	NXY56_004805	-	mRNA	protein of unknown function (DUF4139)%2C putative
exon-LgyM4147_000494200.1-1	CP103941.1	925640	926929	-	1290	NXY56_004806	-	mRNA	protein of unknown function (DUF4139)%2C putative
exon-LgyM4147_000494300.1-1	CP103941.1	929485	931407	-	1923	NXY56_004807	-	mRNA	protein of unknown function (DUF4139)%2C putative
exon-LgyM4147_000494400.1-1	CP103941.1	933243	938606	-	5364	NXY56_004808	-	mRNA	UDP-glucose:Glycoprotein Glucosyltransferase%2C putative
exon-LgyM4147_000494500.1-1	CP103941.1	940749	941642	-	894	NXY56_004809	-	mRNA	VIT family%2C putative
exon-LgyM4147_000494600.1-1	CP103941.1	947954	948625	-	672	NXY56_004810	-	mRNA	C-8 sterol isomerase-like protein
exon-LgyM4147_000494700.1-1	CP103941.1	955990	957276	-	1287	NXY56_004811	-	mRNA	cdc2-related kinase 10%2C putative
exon-LgyM4147_000494800.1-1	CP103941.1	963741	965078	-	1338	NXY56_004812	-	mRNA	rab-GDP dissociation inhibitor%2C putative
exon-LgyM4147_000494900.1-1	CP103941.1	965819	967654	-	1836	NXY56_004813	-	mRNA	DTW domain containing protein%2C putative
exon-LgyM4147_000495000.1-1	CP103941.1	968797	970401	-	1605	NXY56_004814	-	mRNA	protein of unknown function (DUF4379)%2C putative
exon-LgyM4147_000495100.1-1	CP103941.1	975008	979288	-	4281	NXY56_004815	-	mRNA	hypothetical protein
exon-LgyM4147_000495200.1-1	CP103941.1	983188	985266	-	2079	NXY56_004816	-	mRNA	dynamin-1-like protein
exon-LgyM4147_000495300.1-1	CP103941.1	987120	988592	-	1473	NXY56_004817	-	mRNA	leucine-rich repeat-containing protein
exon-LgyM4147_000495400.1-1	CP103941.1	990214	991818	-	1605	NXY56_004818	-	mRNA	hypothetical protein
exon-LgyM4147_000495500.1-1	CP103941.1	993960	996566	-	2607	NXY56_004819	-	mRNA	metallo-peptidase%2C Clan MA(E) Family M1
exon-LgyM4147_000495600.1-1	CP103941.1	998639	1000765	-	2127	NXY56_004820	-	mRNA	hypothetical protein
exon-LgyM4147_000495700.1-1	CP103941.1	1001807	1002775	-	969	NXY56_004821	-	mRNA	DNA replication complex GINS protein SLD5%2C putative
exon-LgyM4147_000495800.1-1	CP103941.1	1005661	1006557	-	897	NXY56_004822	-	mRNA	-
exon-LgyM4147_000495900.1-1	CP103941.1	1015744	1016985	-	1242	NXY56_004823	-	mRNA	hypothetical protein
exon-LgyM4147_000496000.1-1	CP103941.1	1021908	1024163	-	2256	NXY56_004824	-	mRNA	ubiquitin hydrolase%2C putative
exon-LgyM4147_000496100.1-1	CP103941.1	1026963	1027766	-	804	NXY56_004825	-	mRNA	enoyl-CoA hydratase/isomerase-like protein
exon-LgyM4147_000496200.1-1	CP103941.1	1030123	1031241	-	1119	NXY56_004826	-	mRNA	mitogen-activated protein kinase kinase%2C putative
exon-LgyM4147_000496300.1-1	CP103941.1	1031840	1032943	-	1104	NXY56_004827	-	mRNA	hypothetical protein
exon-LgyM4147_000496400.1-1	CP103941.1	1033398	1033952	-	555	NXY56_004828	-	mRNA	Nucleosome assembly protein (NAP)%2C putative
exon-LgyM4147_000496500.1-1	CP103941.1	1034356	1034976	-	621	NXY56_004829	-	mRNA	Ubiquinone biosynthesis protein COQ7%2C putative
exon-LgyM4147_000496600.1-1	CP103941.1	1036510	1037871	+	1362	NXY56_004830	-	mRNA	aspartyl aminopeptidase%2C putative
exon-LgyM4147_000496700.1-1	CP103941.1	1038796	1038951	+	156	NXY56_004831	-	mRNA	60S ribosomal protein L39%2C putative
exon-LgyM4147_000496800.1-1	CP103941.1	1039453	1041222	+	1770	NXY56_004832	-	mRNA	kinesin%2C putative
exon-LgyM4147_000496900.1-1	CP103941.1	1042958	1044724	+	1767	NXY56_004833	-	mRNA	kinesin%2C putative
exon-LgyM4147_000497000.1-1	CP103941.1	1049380	1050579	+	1200	NXY56_004834	-	mRNA	NLI interacting factor-like phosphatase%2C putative
exon-LgyM4147_000497100.1-1	CP103941.1	1052929	1054176	+	1248	NXY56_004835	-	mRNA	Acyltransferase%2C putative
exon-LgyM4147_000497200.1-1	CP103941.1	1055593	1056399	+	807	NXY56_004836	-	mRNA	Acyltransferase%2C putative
exon-LgyM4147_000497300.1-1	CP103941.1	1058701	1060794	+	2094	NXY56_004837	-	mRNA	hypothetical protein
exon-LgyM4147_000497400.1-1	CP103941.1	1062093	1064390	+	2298	NXY56_004838	-	mRNA	hypothetical protein
exon-LgyM4147_000497500.1-1	CP103941.1	1065467	1067671	+	2205	NXY56_004839	-	mRNA	3'5'-cyclic nucleotide phosphodiesterase%2C putative
exon-LgyM4147_000497600.1-1	CP103941.1	1071879	1072250	+	372	NXY56_004840	-	mRNA	heat shock protein 20%2C putative
exon-LgyM4147_000497700.1-1	CP103941.1	1074512	1075174	+	663	NXY56_004841	-	mRNA	60S ribosomal protein L13%2C putative
exon-LgyM4147_000497800.1-1	CP103941.1	1076501	1077163	+	663	NXY56_004842	-	mRNA	60S ribosomal protein L13%2C putative
exon-LgyM4147_000497900.1-1	CP103941.1	1078510	1081425	+	2916	NXY56_004843	-	mRNA	hypothetical protein
exon-LgyM4147_000498000.1-1	CP103941.1	1083149	1084492	+	1344	NXY56_004844	-	mRNA	protein kinase%2C putative
exon-LgyM4147_000498100.1-1	CP103941.1	1086415	1087752	+	1338	NXY56_004845	-	mRNA	vacuolar protein sorting-associated protein 4
exon-LgyM4147_000498200.1-1	CP103941.1	1090778	1092238	+	1461	NXY56_004846	-	mRNA	ATP-dependent phosphofructokinase
exon-LgyM4147_000498300.1-1	CP103941.1	1096057	1097274	+	1218	NXY56_004847	-	mRNA	MIZ/SP-RING zinc finger containing protein%2C putative
exon-LgyM4147_000498400.1-1	CP103941.1	1104120	1106012	+	1893	NXY56_004848	-	mRNA	FtsJ-like methyltransferase/NOL1/NOP2/sun family%2C putative
exon-LgyM4147_000498500.1-1	CP103941.1	1108622	1111243	+	2622	NXY56_004849	-	mRNA	RNA polymerase-associated protein CTR9%2C putative
exon-LgyM4147_000498600.1-1	CP103941.1	1112482	1113498	+	1017	NXY56_004850	-	mRNA	protein of unknown function (DUF4586)%2C putative
exon-LgyM4147_000498700.1-1	CP103941.1	1115384	1116904	+	1521	NXY56_004851	-	mRNA	serine/threonine-protein kinase%2C putative
exon-LgyM4147_000498800.1-1	CP103941.1	1119914	1121995	+	2082	NXY56_004852	-	mRNA	hypothetical protein
exon-LgyM4147_000498900.1-1	CP103941.1	1124109	1126214	+	2106	NXY56_004853	-	mRNA	hypothetical protein
exon-LgyM4147_000499000.1-1	CP103941.1	1128621	1129691	+	1071	NXY56_004854	-	mRNA	poly(A) polymerase
exon-LgyM4147_000499100.1-1	CP103941.1	1130362	1132500	+	2139	NXY56_004855	-	mRNA	hypothetical protein
exon-LgyM4147_000499200.1-1	CP103941.1	1132938	1133306	+	369	NXY56_004856	-	mRNA	hypothetical protein
exon-LgyM4147_000499300.1-1	CP103941.1	1137026	1140742	+	3717	NXY56_004857	-	mRNA	SAM domain (Sterile alpha motif)%2C putative
exon-LgyM4147_000499400.1-1	CP103941.1	1142361	1143686	+	1326	NXY56_004858	-	mRNA	hypothetical protein
exon-LgyM4147_000499500.1-1	CP103941.1	1144740	1147871	+	3132	NXY56_004859	-	mRNA	Nuclear condensing complex subunits%2C C-term domain containing protein%2C putative
exon-LgyM4147_000499600.1-1	CP103941.1	1149098	1151962	+	2865	NXY56_004860	-	mRNA	helicase%2C putative
exon-LgyM4147_000499700.1-1	CP103941.1	1153081	1154634	+	1554	NXY56_004861	-	mRNA	serine/threonine-protein kinase Nek%2C putative
exon-LgyM4147_000499800.1-1	CP103941.1	1158792	1162028	+	3237	NXY56_004862	-	mRNA	3'%2C5'-cyclic nucleotide phosphodiesterase%2C putative
exon-LgyM4147_000499900.1-1	CP103941.1	1162993	1163922	+	930	NXY56_004863	-	mRNA	hypothetical protein
exon-LgyM4147_000500000.1-1	CP103941.1	1164909	1167887	+	2979	NXY56_004864	-	mRNA	hypothetical protein
exon-LgyM4147_000500100.1-1	CP103941.1	1168594	1169430	+	837	NXY56_004865	-	mRNA	Right handed beta helix region/Periplasmic copper-binding protein (NosD)%2C putative
exon-LgyM4147_000500200.1-1	CP103941.1	1170579	1171535	+	957	NXY56_004866	-	mRNA	serine/threonine protein kinase%2C putative
exon-LgyM4147_000500300.1-1	CP103941.1	1174119	1175219	+	1101	NXY56_004867	-	mRNA	START domain containing protein%2C putative
exon-LgyM4147_000500400.1-1	CP103941.1	1176384	1177355	+	972	NXY56_004868	-	mRNA	actin-like protein%2C putative
exon-LgyM4147_000500500.1-1	CP103941.1	1178070	1178291	+	222	NXY56_004869	-	mRNA	hypothetical protein
exon-LgyM4147_000500600.1-1	CP103941.1	1179149	1180855	+	1707	NXY56_004870	-	mRNA	Putative intraflagellar transport protein C3
exon-LgyM4147_000500700.1-1	CP103941.1	1181898	1182512	+	615	NXY56_004871	-	mRNA	hypothetical protein
exon-LgyM4147_000500800.1-1	CP103941.1	1182695	1182940	+	246	NXY56_004872	-	mRNA	-
exon-LgyM4147_000500800.1-2	CP103941.1	1182946	1183974	+	1029	NXY56_004872	-	mRNA	-
exon-LgyM4147_000500900.1-1	CP103941.1	1187169	1187747	+	579	NXY56_004873	-	mRNA	hypothetical protein
exon-LgyM4147_000501000.1-1	CP103941.1	1191242	1192243	+	1002	NXY56_004874	-	mRNA	inosine-adenosine-guanosine-nucleosidehydrolase%2C putative
exon-LgyM4147_000501100.1-1	CP103941.1	1194908	1197115	+	2208	NXY56_004875	-	mRNA	ribonuclease inhibitor-like protein
exon-LgyM4147_000501200.1-1	CP103941.1	1197627	1198556	+	930	NXY56_004876	-	mRNA	hypothetical protein
exon-LgyM4147_000501300.1-1	CP103941.1	1199635	1200267	+	633	NXY56_004877	-	mRNA	RNA recognition motif (RRM%2C RBD%2C or RNP domain)/RNA recognition motif (RRM%2C RBD%2C or RNP domain)%2C putative
exon-LgyM4147_000501400.1-1	CP103941.1	1204939	1205871	+	933	NXY56_004878	-	mRNA	hypothetical protein
